tau,rho_floor,rho_hall,nmbe_jun,cvrmse_jun,r2_jun,gof_jun,nmbe_nov,cvrmse_nov,r2_nov,gof_nov,gof_combined,meets_ashrae_jun,meets_ashrae_nov,success
0.72,0.15,0.17,15.787549931569963,49.41440876752325,0.7716033812881918,51.875143630506635,6.350079666272985,35.17637985905258,0.7190302972471423,35.744946660421434,43.81004514546403,False,False,True
0.72,0.15,0.19,15.6138512716425,49.53785149409596,0.7704608353053809,51.94026455635432,6.150960246094811,35.39192244854114,0.7155764750783734,35.92245100981542,43.93135778308487,False,False,True
0.72,0.15,0.21,15.522242851238977,48.87645963470197,0.7765491846677515,51.282046854191485,6.186691028068779,35.21427026594978,0.7184246755128306,35.753600884947815,43.51782386956965,False,False,True
0.72,0.17,0.11,15.250186304174623,48.810502387871594,0.7771518574604233,51.137396547619176,6.6469192975940645,34.821435491317274,0.7246718932390002,35.45016087163356,43.293778709626366,False,False,True
0.72,0.17,0.13,15.745707796871175,49.37676766604764,0.7719512080101381,51.8265617147356,6.617195233330977,34.83541308779955,0.7244508111660641,35.458331570360926,43.642446642548265,False,False,True
0.72,0.17,0.15,15.796158375704774,49.39675322631744,0.771766562255959,51.86094724098328,6.340651206498933,36.35070974655783,0.6999573470195055,36.89956580775675,44.38025652437001,False,False,True
0.72,0.17,0.17,15.309419007791963,49.15876485906347,0.7739604739240701,51.48749821874078,5.910148037777856,35.596792812323045,0.7122741055965212,36.08408940727067,43.785793813005725,False,False,True
0.72,0.17,0.19,15.567835379529853,49.168333260530936,0.7738724714110057,51.57404864874169,6.477334123870807,35.37871747621448,0.7157886762733023,35.96678339265363,43.77041602069766,False,False,True
0.72,0.17,0.21,15.651403275178172,49.21505501039261,0.773442516079676,51.64385795192134,6.1591304996927585,34.92121198405757,0.7230917957952747,35.460202127846536,43.55203003988394,False,False,True
0.72,0.19,0.11,15.728437169534585,48.95838890049674,0.7757994370351832,51.42283130602865,7.1201067793978865,35.47002711253544,0.7143197297716821,36.177600029770176,43.80021566789941,False,False,True
0.72,0.19,0.13,15.366720875415371,48.88952437794893,0.7764297112966217,51.24765072044756,6.616365365057122,35.730504611448914,0.7101084833280689,36.337931289944116,43.79279100519584,False,False,True
0.72,0.19,0.15,15.710072868076615,49.38384229120557,0.7718858543882982,51.82248806225866,6.5865881841089475,35.65662207750424,0.7113061029176556,36.25986544218009,44.04117675221937,False,False,True
0.72,0.19,0.17,15.494238424992057,49.72545259758359,0.768719002046323,52.08351044625384,5.95938326000807,35.83203104181196,0.708458718485506,36.324216404776585,44.20386342551521,False,False,True
0.72,0.19,0.19,15.135071537713642,49.24763190375497,0.7731424866805197,51.52086605036307,5.829511763391917,34.91994651031348,0.7231118646126371,35.40319013426162,43.462028092312345,False,False,True
0.72,0.19,0.21,15.37211866805109,49.32997754345544,0.7723832077425139,51.66961115377648,5.3955219072589236,35.72421781254003,0.7102104874478858,36.12937025426147,43.89949070401897,False,False,True
0.72,0.21,0.11,15.371365642818363,49.401410521123864,0.771723522969199,51.73759023381186,6.349833246876478,35.52057225639581,0.7135049551618209,36.08367270227593,43.910631468043896,False,False,True
0.72,0.21,0.13,15.28876436122753,49.20343579321557,0.773549479685149,51.524017793163495,6.502551706916537,35.35836063022133,0.7161156514738969,35.95131214793013,43.73766497054682,False,False,True
0.72,0.21,0.15,15.445111719197222,49.19492561593653,0.773627806224105,51.562507526069865,6.074834714274513,34.95544610748914,0.7225486098232297,35.47938597804833,43.520946752059096,False,False,True
0.72,0.21,0.17,15.437758098555168,49.58962260704662,0.7699808101416781,51.93702961682363,6.141844463641315,35.18606335937018,0.7188755829354807,35.718080969519825,43.82755529317173,False,False,True
0.72,0.21,0.19,15.28814625523897,48.92003210962733,0.7761506024058462,51.25326289641027,6.184736327184912,35.24983888995797,0.7178555707274656,35.78829564543126,43.52077927092077,False,False,True
0.72,0.21,0.21,15.067441530592813,48.76255252155745,0.777589480084901,51.03738162068546,5.686349266613815,34.806962620265864,0.7249007155163616,35.2683883219875,43.152884971336476,False,False,True
