tau,rho_floor,rho_hall,nmbe_jun,cvrmse_jun,r2_jun,gof_jun,nmbe_nov,cvrmse_nov,r2_nov,gof_nov,gof_combined,meets_ashrae_jun,meets_ashrae_nov,success
0.74,0.11,0.19,13.503536263939958,47.362025388551814,0.7901818779179233,49.24943594131173,4.698312735327749,34.31051221006686,0.7326922131666773,34.63070011819123,41.94006802975148,False,False,True
0.74,0.11,0.21,13.826737420572538,47.66237690246607,0.7875122702871931,49.62742024012726,4.2958295814543375,35.05679465285291,0.7209374126011548,35.319017584372226,42.47321891224974,False,False,True
0.74,0.13,0.11,13.696663446060809,47.254906821094494,0.7911298948232246,49.19984561180026,5.128975401390141,34.56952024890503,0.7286411987036565,34.947934401156246,42.07389000647825,False,False,True
0.74,0.13,0.13,13.976488773834753,47.28773124027599,0.790839621430045,49.30995603625806,5.180334195364901,34.62990718295861,0.7276923375031031,35.01523002746084,42.162593031859444,False,False,True
0.74,0.13,0.15,13.948026020814364,47.52563457027048,0.7887297667275062,49.530125895097456,4.809936212709584,34.90727603454479,0.7233127622816122,35.23710269761463,42.38361429635604,False,False,True
0.74,0.13,0.17,13.509202826070787,47.30867441875567,0.7906543110733621,49.19968735932929,4.642204581369177,34.5034193662765,0.7296779447905299,34.81430756658,42.006997462954644,False,False,True
0.74,0.13,0.19,13.703403236687182,47.59531605984774,0.7881097890240351,49.52875297344007,4.500413689722401,34.45086235136028,0.7305008487208569,34.7435697666635,42.13616137005178,False,False,True
0.74,0.13,0.21,13.56675925697483,47.146412402483556,0.7920879001491294,49.059567457956334,4.391979464333945,34.894258846225874,0.7235190813496772,35.16957184900811,42.11456965348222,False,False,True
0.74,0.15,0.11,13.600271212262188,47.35185154103386,0.7902720103938854,49.26626859638548,5.028808303353888,34.5055589164035,0.7296444185180382,34.87008042843139,42.06817451240843,False,False,True
0.74,0.15,0.13,13.551867248080804,47.42478445029478,0.7896254526902677,49.323050251039085,5.083540219057087,34.52119722432078,0.7293993065981049,34.893487056458305,42.108268653748695,False,False,True
0.74,0.15,0.15,13.340937753772842,47.136791362135114,0.7921727476061742,48.98834269566074,4.576372033902721,35.098513516815636,0.7202728280866832,35.39560470005812,42.19197369785943,False,False,True
0.74,0.15,0.17,13.521163975709872,47.54073086336294,0.7885955274294714,49.426136469288636,4.612259392251907,34.745905516205276,0.7258650072694819,35.050690247732355,42.2384133585105,False,False,True
0.74,0.15,0.19,13.465433633934465,47.35096489105165,0.7902798645145257,49.22836356272164,4.498439605971689,34.92173602188876,0.7230834850033344,35.21027698941117,42.219320276066405,False,False,True
0.74,0.15,0.21,13.261228327654706,47.242786067789375,0.7912370302936194,49.06873762595799,3.8055614202551116,35.29324572812705,0.717160274608308,35.49782376075035,42.28328069335417,False,False,True
0.74,0.17,0.11,13.490468583320261,47.52559140993519,0.7887301504568366,49.40318392028652,4.962303701055974,34.92586099760835,0.7230180620608422,35.27662433461816,42.33990412745234,False,False,True
0.74,0.17,0.13,13.441632138125353,47.1844865852331,0.7917519560426461,49.06172896310042,4.626999835905593,34.469313848551074,0.7302120899412731,34.778480770030555,41.92010486656549,False,False,True
0.74,0.17,0.15,13.838503249232929,47.15676512943956,0.7919965806439353,49.14534229865692,5.043734115036265,34.47061972233008,0.7301916476642485,34.83766464424204,41.99150347144948,False,False,True
0.74,0.17,0.17,13.506923773222656,47.30941330074152,0.790647771766641,49.19977212016358,4.886470329485068,34.42839113159254,0.7308523057922336,34.77343394303844,41.98660303160101,False,False,True
0.74,0.17,0.19,13.4254439080265,47.13496729790755,0.7921888319814903,49.00966931435449,4.741872124798052,34.88211451354481,0.723711496496294,35.20294397041234,42.106306642383416,False,False,True
0.74,0.17,0.21,13.567429011072383,47.30151239087946,0.7907176916768677,49.208822424795045,4.532440011629123,34.74531923966281,0.7258742582909992,35.039694940525656,42.124258682660354,False,False,True
0.74,0.19,0.11,13.296991170260702,47.43350280199542,0.7895480970248051,49.26202555974427,4.529798358545843,34.66787380284682,0.7270949192749234,34.96255921953079,42.11229238963753,False,False,True
0.74,0.19,0.13,13.366645796277316,47.446802173120155,0.789430067776704,49.29367359305185,5.14352198969887,34.11942933580889,0.7356613153300356,34.504945684057695,41.89930963855477,False,False,True
0.74,0.19,0.15,13.208296830802283,47.48478762599362,0.7890927722933709,49.28756598835348,4.69800725094697,34.75530215440347,0.7257167137871952,35.07138862340402,42.17947730587875,False,False,True
0.74,0.19,0.17,13.21092836652916,47.25052373048583,0.7911686401811119,49.062619386970866,4.0983234699375135,34.198599048472126,0.7344331647993309,34.44329299213998,41.75295618955542,False,False,True
0.74,0.19,0.19,13.077726651704861,47.911033804202006,0.7852893695696643,49.663810713275915,3.664728110165113,35.252461180358374,0.717813590839242,35.44243574296367,42.55312322811979,False,False,True
0.74,0.19,0.21,13.281527465239455,47.4011575503614,0.7898350165413621,49.22670727282187,3.480578847656611,34.85894724655727,0.7240783735635181,35.03227986090853,42.1294935668652,False,False,True
0.74,0.21,0.11,13.602441005321019,47.384595175959134,0.7899818578087864,49.2983393360544,4.920840497732907,34.58733571585407,0.7283614361020718,34.93563314332979,42.116986239692096,False,False,True
0.74,0.21,0.13,13.555094629956873,47.45129398531037,0.789390196370551,49.3494264536827,4.875668992923459,34.85955009019286,0.7240688300145666,35.198869024717546,42.274147739200124,False,False,True
0.74,0.21,0.15,13.245646702371165,47.16018302142245,0.7919664276433438,48.98499789913334,4.341663993874169,34.915138011286395,0.7231881147100298,35.18404338024383,42.084520639688584,False,False,True
0.74,0.21,0.17,13.154365174125429,47.28171333068636,0.790892854187142,49.07746670947318,4.296717258316103,34.46175765290323,0.7303303601684118,34.72858361242719,41.90302516095018,False,False,True
0.74,0.21,0.19,13.250531652292358,47.92173791470276,0.7851934191019442,49.71991104008394,3.810014051748211,34.58042198379879,0.7284700220052982,34.78967938415233,42.25479521211814,False,False,True
0.74,0.21,0.21,13.07479670226987,47.64137062406209,0.7876995287950541,49.40294023380525,3.9597272339753187,34.9937175978378,0.7219407336675006,35.217037227522546,42.3099887306639,False,False,True
0.76,0.09,0.11,11.55549330112052,46.19602563761565,0.8003856814260991,47.61934701508918,3.177032214155252,35.18429704597765,0.7189038066872796,35.327443897193746,41.47339545614146,False,False,True
0.76,0.09,0.13,11.429936062629183,45.9418040261029,0.8025766336561446,47.34229394071052,2.884258334226689,34.32696927999676,0.7324357227983178,34.44792832796186,40.89511113433619,False,False,True
0.76,0.09,0.15,11.304277271590697,45.6731143632361,0.8048791335593621,47.05124929553142,3.3970799681654187,33.51245076701425,0.744982734220677,33.684187814487444,40.36771855500943,False,False,True
0.76,0.09,0.17,11.391856402412024,45.718318342044775,0.804492709096938,47.11622888472425,2.8678885255844664,34.41546087409112,0.7310544352184747,34.534746730955995,40.82548780784012,False,False,True
0.76,0.09,0.19,11.38503667605403,45.94921385291536,0.8025129447803712,47.338666160085715,2.7575350255070172,33.880457588087346,0.7393511929078276,33.99249043237467,40.665578296230194,False,False,True
0.76,0.09,0.21,10.87749483392295,45.52952519599277,0.8061040643392067,46.81087008841601,1.861666424236427,34.77634004848258,0.7253845578972012,34.826134282214305,40.818502185315154,False,False,True
0.76,0.11,0.11,11.049573695090285,45.86110829214648,0.8032695638694372,47.173449445924746,2.8344588461381317,34.387951997201505,0.7314842091289573,34.50457070465137,40.83901007528806,False,False,True
0.76,0.11,0.13,11.291595971425794,45.87459940962824,0.8031538011279905,47.243825105253514,3.1838957106465324,34.127288013565895,0.7355395318290365,34.27548656193157,40.75965583359255,False,False,True
0.76,0.11,0.15,11.307685005827189,45.74243742183952,0.804286371682972,47.119362490189886,2.585944842257831,34.04993787422963,0.7367369825047799,34.14799232701825,40.63367740860407,False,False,True
0.76,0.11,0.17,11.156949643401228,45.961668904449255,0.8024058680924371,47.296432569778545,2.5029294418306978,34.44333945788461,0.7306185347182177,34.534161185728166,40.915296877753356,False,False,True
0.76,0.11,0.19,11.225746949516605,45.721133216488326,0.8044686336086656,47.07907621411505,2.2813608472180373,34.560405619751045,0.7287842732249629,34.63562102686971,40.857348620492374,False,False,True
0.76,0.11,0.21,11.098435668602985,45.379458188139395,0.8073801343068397,46.71691877402886,1.9777102236611288,34.70827661404755,0.7264584477346786,34.764576845490495,40.74074780975968,False,False,True
0.76,0.13,0.11,11.154522930212071,45.4978121790094,0.8063740818085823,46.84521634998651,2.618543809841826,34.070553379904034,0.7364181012646309,34.171031288167924,40.50812381907721,False,False,True
0.76,0.13,0.13,11.07931516568201,45.474728555036826,0.806570506816071,46.80493736450027,2.488950426590799,34.139144953530746,0.7353557354128621,34.22975448910217,40.51734592680122,False,False,True
0.76,0.13,0.15,11.089741506043953,45.71017425547891,0.8045623567367628,47.03618178739768,2.1988715766397253,34.737043771147746,0.7260048225708503,34.80656900886941,40.92137539813355,False,False,True
0.76,0.13,0.17,11.286906191449559,45.765300358240594,0.8040906800350729,47.13657781653818,2.4962012927420534,34.64692073568956,0.7274247041641304,34.73672605987851,40.93665193820834,False,False,True
0.76,0.13,0.19,11.1913758709672,45.64915370019014,0.8050838053475494,47.00098006881186,2.895027591931729,34.265396885247256,0.7333947237468152,34.387477494889886,40.694228781850875,False,False,True
0.76,0.13,0.21,11.125478469427444,45.58610720520204,0.8056218348974715,46.92408167772564,2.0850781915253442,34.14650726886306,0.7352415787975736,34.210108297508974,40.56709498761731,False,False,True
0.76,0.15,0.11,11.217384607156026,45.81068731024169,0.8037019079330203,47.16406247622866,2.8729428493047373,33.93372713000298,0.7385309231233053,34.055126450343295,40.60959446328597,False,False,True
0.76,0.15,0.13,11.152148319137488,45.769014722630544,0.8040588782933316,47.108100373634386,2.5645069977109896,33.872530783346384,0.7394731434745552,33.96947214500186,40.53878625931812,False,False,True
0.76,0.15,0.15,11.076346174480241,45.67008025712189,0.8049050568079956,46.99405999984336,2.362578995775285,34.30437850099173,0.7327877781429666,34.385638918748946,40.689849459296155,False,False,True
0.76,0.15,0.17,10.81394080208569,45.4019879763365,0.8071888247485739,46.67206689096186,1.9628102654846353,34.68945537333586,0.7267550337939167,34.74494118914223,40.70850404005205,False,False,True
0.76,0.15,0.19,10.8177962780731,45.60351956729996,0.8054733146749408,46.869027227359894,2.2436374427801784,34.89988323364035,0.7234299457053696,34.9719281523964,40.92047768987815,False,False,True
0.76,0.15,0.21,10.947173187609721,45.357639643734366,0.8075653138982455,46.660005088409335,1.5445740302421052,34.35113546015881,0.7320588597837745,34.38584325470408,40.52292417155671,False,False,True
0.76,0.17,0.11,11.14154629670361,45.66775167801347,0.8049249509016683,47.00720792821343,2.6495106171673375,33.972041197208775,0.7379401480928443,34.075203442024126,40.54120568511878,False,False,True
0.76,0.17,0.13,11.170291773107763,45.77792878951676,0.8039825470738778,47.12105880128784,1.9819473987218148,34.76605712076307,0.7255469345733689,34.8225048383292,40.97178181980852,False,False,True
0.76,0.17,0.15,10.691589837828483,45.6824274741479,0.8047995520565607,46.916886865937094,2.0899280982587474,34.6899584248692,0.7267471087749497,34.75285621319555,40.83487153956632,False,False,True
0.76,0.17,0.17,10.556096342625096,45.65501018251062,0.8050337892407726,46.85948276240287,1.2695907648622438,34.858388947786025,0.7240872117805939,34.881501411856604,40.87049208712973,False,False,True
0.76,0.17,0.19,10.926028466439327,45.504378271137824,0.8063181908856556,46.7977193877249,1.5794974993935431,34.55456279791982,0.7288759695571269,34.59064356883195,40.69418147827842,False,False,True
0.76,0.17,0.21,10.82218866359279,45.59507150615487,0.8055453802141777,46.861821487451515,1.4628170177531425,34.50654865212896,0.7296289088770685,34.53754093025691,40.699681208854216,False,False,True
0.76,0.19,0.11,10.782731277316302,45.71134271622249,0.8045523649073104,46.96588279505414,2.6726648191794027,34.64205545589217,0.7275012513400148,34.745001704486754,40.85544224977045,False,False,True
0.76,0.19,0.13,10.674741732323229,45.20447204718971,0.8088627796454843,46.44775994724567,2.338666738007825,34.28045114820695,0.733160409951455,34.36013231982769,40.40394613353668,False,False,True
0.76,0.19,0.15,10.884288533642284,44.99409875994018,0.8106376748358518,46.29186386507706,2.4298141462653207,33.567769083522805,0.7441401358029367,33.6555956421826,39.973729753629826,False,False,True
0.76,0.19,0.17,10.865850903952243,45.40822372761374,0.8071358576802744,46.690186313228,2.2931440633524076,34.473851856381785,0.7301410481882773,34.55003576714569,40.62011104018684,False,False,True
0.76,0.19,0.19,10.853832606586765,45.96588863487107,0.8023695842818325,47.22995448065958,2.3110649155064236,34.306757158170385,0.7327507199985599,34.38451116059904,40.80723282062931,False,False,True
0.76,0.19,0.21,10.56671954686119,45.52066037438865,0.806179561965745,46.73099702448531,1.5474644207533876,34.052023023806335,0.736704738124212,34.08716647284333,40.40908174866432,False,False,True
0.76,0.21,0.11,10.797966268434436,45.45321544130974,0.8067534781724048,46.71820704488097,2.28392390787702,34.27021553638879,0.7333197345001731,34.3462367855274,40.53222191520419,False,False,True
0.76,0.21,0.13,10.808851990092766,45.60116313800874,0.8054934173573929,46.864670711347365,2.438960611918546,33.942933411538675,0.7383890298111717,34.030446036551425,40.44755837394939,False,False,True
0.76,0.21,0.15,10.676310344215095,45.452253588441145,0.8067616568129202,46.68930240251995,1.6354021110386636,34.111195839643,0.7357888771906753,34.15037659639009,40.41983949945502,False,False,True
0.76,0.21,0.17,10.548107070758885,45.87855725875265,0.803119833696169,47.075519953802306,1.7289201261449019,35.13299489883498,0.7197229405614198,35.175509880656364,41.12551491722934,False,False,True
0.76,0.21,0.19,10.703039189327633,45.54851906931312,0.805942252722656,46.78912947785911,1.5548639793503418,34.34209076352888,0.7321999396780638,34.377271561378116,40.583200519618615,False,False,True
0.76,0.21,0.21,10.372168467579588,45.08498509552712,0.8098718930766441,46.26270376646564,1.892806389656175,34.079685237404576,0.7362767877448513,34.13220857063449,40.19745616855006,False,False,True
0.78,0.09,0.11,8.841720640273037,44.02686303700767,0.8186915904189992,44.90590933006549,0.41205308376400135,34.30085240117552,0.7328427080722035,34.30332729038202,39.604618310223756,False,False,True
0.78,0.09,0.13,8.63562540462569,44.189910651661215,0.817346200766436,45.02579515711874,0.6806619006666382,34.335617430423845,0.7323008884306499,34.342363415342355,39.68407928623055,False,False,True
0.78,0.09,0.15,8.976928861702737,43.860558488716904,0.8200587314362008,44.76978716422749,0.40225769035424647,34.13393784738857,0.7354364595015739,34.13630800509679,39.45304758466214,False,False,True
0.78,0.09,0.17,8.813518480125335,44.50741256629681,0.8147120579036594,45.37166385913201,-0.08595361606411665,35.20948969896742,0.7185011216989305,35.20959461405097,40.29062923659149,False,False,True
0.78,0.09,0.19,8.698420088614654,44.115356462079184,0.8179620028094543,44.9647327114743,-0.06312074496499413,34.57382932745679,0.7285735449289501,34.57388694654618,39.76930982901024,False,False,True
0.78,0.09,0.21,8.548977650878896,43.849344037677135,0.820150735944938,44.67493694914183,-0.6183195015516952,34.32259383578162,0.7325039279432348,34.32816287863412,39.50154991388797,False,False,True
0.78,0.11,0.11,8.936858500966904,44.30722356546429,0.8163751152152758,45.19952986421804,0.28770069884632216,34.45537164934888,0.7304302942307545,34.45657277192367,39.828051318070855,False,False,True
0.78,0.11,0.13,8.686594644137765,43.683571976150056,0.8215080026575031,44.53887500944591,0.48508718775278437,34.564727501667356,0.7287164363107166,34.5681312315873,39.55350312051661,False,False,True
0.78,0.11,0.15,8.726024631810517,44.054371740008534,0.8184649507267392,44.91025690509715,0.013720553315413293,34.88658995489335,0.7236405952717879,34.8865926529727,39.898424779034926,False,False,True
0.78,0.11,0.17,8.695264148405633,44.21681011512302,0.8171237615469432,45.063665134644715,0.024388174715805046,35.09380274477045,0.7203479106118165,35.09381121895888,40.07873817680179,False,False,True
0.78,0.11,0.19,8.551152319523556,43.98699463487393,0.8190198083851077,44.81046644479525,-0.5193774953111814,34.23758972317945,0.7338272608641707,34.24152892374111,39.52599768426818,False,False,True
0.78,0.11,0.21,8.821658501741066,44.128491057645185,0.8178535892500228,45.00161532374156,0.010131893316420358,33.87192459147295,0.7394824683077703,33.871926106817305,39.43677071527944,False,False,True
0.78,0.13,0.11,8.682336233675334,43.904580229035545,0.8196973451114834,44.754833566469785,0.17199326447620886,33.91024492321154,0.7388926721588774,33.91068109659874,39.33275733153427,False,False,True
0.78,0.13,0.13,9.010777482929392,44.638636979686794,0.8136178516171159,45.539016483133764,0.3075650678654777,34.325024277858965,0.7324660428853218,34.32640219927772,39.932709341205744,False,False,True
0.78,0.13,0.15,8.414167217020312,44.111587410608514,0.8179931067753603,44.9069076405817,-0.16289692841584938,34.83414129491373,0.7244709306404681,34.83452217503925,39.87071490781047,False,False,True
0.78,0.13,0.17,8.617528676150114,43.859484812262494,0.8200675410065849,44.698055981008324,-0.278808562969571,34.327329822792,0.7324301022101303,34.32846205377588,39.5132590173921,False,False,True
0.78,0.13,0.19,8.507839404804832,44.1770030921889,0.8174528889411987,44.98878675342576,-0.2345504847606272,33.81894034878482,0.7402968612510656,33.8197536987567,39.40427022609123,False,False,True
0.78,0.13,0.21,8.305754965699604,43.955349187113235,0.8192801189198496,44.733190001511176,-0.36683015521127077,33.99657596103585,0.7375614897559725,33.99855499042942,39.365872495970294,False,False,True
0.78,0.15,0.11,8.504036815041239,44.220040129089945,0.817097042551259,45.030329680892876,-0.06415271004653639,34.05245559958131,0.7366980486024,34.05251602938706,39.54142285513997,False,False,True
0.78,0.15,0.13,8.359857572661152,44.18212173736183,0.8174105842144843,44.9660660926686,-0.46880476800488236,34.37587773497063,0.7316727380000974,34.3790742743337,39.67257018350115,False,False,True
0.78,0.15,0.15,8.453292954933127,43.97871136257135,0.8190879633964261,44.783760615811225,-0.5664920862051561,34.958208353288214,0.7225047586181635,34.96279800810631,39.87327931195877,False,False,True
0.78,0.15,0.17,8.483340424381987,43.78029350506926,0.8207167151974648,44.59463156194883,-0.42503821578758333,34.94329740485664,0.7227414317765208,34.94588231836679,39.77025694015781,False,False,True
0.78,0.15,0.19,8.36709287782091,43.902566728266436,0.8197138823933683,44.692769085792484,-0.4319231709408179,35.32756981336206,0.7166098613235934,35.33021011179478,40.01148959879363,False,False,True
0.78,0.15,0.21,8.420752457635311,44.486844460693014,0.8148832716926063,45.27679761227227,-0.9092122955886522,35.19462941920886,0.7187386865919496,35.20637168118708,40.24158464672968,False,False,True
0.78,0.17,0.11,8.608590100319677,44.11075866941197,0.8179999455767915,44.94292885322924,-0.25203255492803694,34.60748377974104,0.7280448702198274,34.60840149405607,39.77566517364265,False,False,True
0.78,0.17,0.13,8.521574749468504,44.39969413617705,0.815607853567352,45.21006608706576,-0.05342697339126569,34.6434162920405,0.727479841904217,34.643457489475594,39.92676178827068,False,False,True
0.78,0.17,0.15,8.302216686770732,44.122225265040065,0.8179053114177348,44.896520625244825,-0.5420868795475108,34.06369867231227,0.7365241514991574,34.068011762107076,39.482266193675954,False,False,True
0.78,0.17,0.17,8.483794339523532,44.11214597803785,0.8179884973848532,44.92055419496795,-0.26462208295018896,35.00252658184033,0.7218007240832789,35.00352685029358,39.962040522630765,False,False,True
0.78,0.17,0.19,8.317577580328964,43.8389438986969,0.8202360387272809,44.621016337123976,-0.6024316497162445,34.0629862312443,0.7365351725602411,34.06831306188375,39.344664699503866,False,False,True
0.78,0.17,0.21,8.36853581970183,44.26636653916024,0.8167136111563451,45.05045613914378,-1.0397805039418924,34.13787351170542,0.7353754473020464,34.15370479754102,39.6020804683424,False,False,True
0.78,0.19,0.11,8.619620677794519,44.22250237905389,0.8170766732645154,45.05471759199573,0.43524581978572785,33.88748258833679,0.7392430923745354,33.8902775895753,39.472497590785515,False,False,True
0.78,0.19,0.13,8.389883971548212,44.05098803295829,0.8184928361697446,44.84283331521187,-0.013459496873109156,34.314492336314075,0.7326301924984409,34.314494975986655,39.57866414559926,False,False,True
0.78,0.19,0.15,8.574015074685546,44.035950726762664,0.8186167340920755,44.86288767913635,-0.6715841674109299,35.40345726500734,0.7153910481469772,35.40982648374767,40.136357081442014,False,False,True
0.78,0.19,0.17,8.516583365083578,43.72206226741189,0.821193319797106,44.543809010117904,-0.14153737663457772,34.708284706376865,0.7264583201807463,34.70857329375408,39.62619115193599,False,False,True
0.78,0.19,0.19,8.2382889079527,44.269938364075685,0.8166840314391084,45.02995499542451,-0.8778960438003445,34.5722861914863,0.7285977735774438,34.583430627538306,39.80669281148141,False,False,True
0.78,0.19,0.21,8.131953541337587,44.27425306226193,0.8166482965069728,45.014865906938816,-1.4237362668978955,34.44284451670565,0.7306262765356011,34.472257880209135,39.743561893573975,False,False,True
0.78,0.21,0.11,8.26611896982914,44.03778846896453,0.8186015945239508,44.806869295462214,-0.4073124700621813,34.149944739935826,0.7351882705504914,34.15237369772325,39.47962149659273,False,False,True
0.78,0.21,0.13,8.364400205991917,43.90734269553199,0.8196746551911929,44.69695664571452,-0.31103870028498726,33.999686087380276,0.737513469963589,34.001108792412566,39.349032719063544,False,False,True
0.78,0.21,0.15,8.377010110613845,43.990480989783734,0.8189911187149244,44.78098610019492,-0.8709139107126842,34.79970902435349,0.7250153621832014,34.810605269365006,39.79579568477996,False,False,True
0.78,0.21,0.17,8.109930159290482,43.98025912673456,0.8190752293218921,44.721741469259534,-0.6051155494801977,34.011468151039054,0.7373315171743485,34.01685068634906,39.36929607780429,False,False,True
0.78,0.21,0.19,8.002689200766405,43.93084184208081,0.8194815838097955,44.653800503405996,-1.0277668234578445,34.35624550744084,0.7319791364374043,34.3716148880286,39.512707695717296,False,False,True
0.78,0.21,0.21,7.826801386522191,43.720477392763435,0.8212062826366209,44.41552615240761,-1.147550986157045,33.98856857083601,0.7376851022088835,34.00793534985991,39.21173075113376,False,False,True
0.8,0.09,0.11,6.437086559184675,43.23746172332817,0.8251350193158878,43.71400438814436,-2.169449257635957,35.28098269513245,0.7173567921137551,35.34762014642135,39.530812267282855,False,False,True
0.8,0.09,0.13,6.487988659229995,43.03491178027291,0.8267695246227086,43.52123193084232,-2.0445563763190724,34.371058976134535,0.7317479601514555,34.43181531544431,38.976523623143315,False,False,True
0.8,0.09,0.15,6.331080099716269,43.03728268577476,0.8267504366597596,43.50046294241375,-2.5903460270613192,35.96358593402582,0.7063140402615724,36.056752568332776,39.77860775537326,False,False,True
0.8,0.09,0.17,6.435751398409541,42.793302141890386,0.828709189909239,43.27453759740537,-2.778010517355944,35.24492720043767,0.7179341928903727,35.354239290341006,39.314388443873185,False,False,True
0.8,0.09,0.19,6.0484375135659025,42.72451073055365,0.8292594566550555,43.15052043163217,-3.0398436963266575,34.836637992881236,0.7244314327516397,34.969014803753815,39.05976761769299,False,False,True
0.8,0.09,0.21,6.35483983786466,43.394408557970806,0.8238632371966598,43.85725348743354,-3.1088824703059914,35.130031577126815,0.7197702189713684,35.267325796324606,39.562289641879076,False,False,True
0.8,0.11,0.11,6.46574737349632,43.171930271290286,0.825664674470926,43.6534242923396,-1.9491925269883457,33.98710057317816,0.7377077609648028,34.0429487101014,38.848186501220496,False,False,True
0.8,0.11,0.13,6.364061591084444,43.129203092261136,0.8260095824033911,43.596209001570585,-2.3846112576583387,34.789208309742385,0.7251812888321458,34.87083861436085,39.23352380796572,False,False,True
0.8,0.11,0.15,6.215520028845091,42.737207128413324,0.8291579640021531,43.18682162843055,-2.0954640200091803,34.569288053604595,0.7286448439973332,34.63273951035699,38.909780569393774,False,False,True
0.8,0.11,0.17,6.1244721787188805,42.943994903954135,0.8275006955040755,43.37851839077425,-2.6684750865041518,34.48788107398569,0.7299213639872938,34.59096269635573,38.984740543564996,False,False,True
0.8,0.11,0.19,6.415288844138689,42.96904860284995,0.8272993632197307,43.44531124054484,-2.0024534156329534,34.667914136298386,0.7270942842656742,34.72569783666755,39.085504538606195,False,False,True
0.8,0.11,0.21,6.397364298636261,43.11435100891512,0.8261293933463796,43.586391602074684,-2.718141843523859,34.58121544618623,0.7284575611222885,34.68787622234985,39.13713391221226,False,False,True
0.8,0.13,0.11,6.276306122505828,43.132185127196735,0.8259855215164044,43.5864361056301,-2.054155055587628,34.13785868855661,0.7353756771094637,34.19960451280477,38.893020309217434,False,False,True
0.8,0.13,0.13,6.339451938209514,43.1644910084892,0.8257247512176764,43.62753642940217,-2.361248298524953,34.530494818833816,0.7292535251923025,34.611133554981926,39.11933499219205,False,False,True
0.8,0.13,0.15,6.2951129817306715,43.13929534267761,0.8259281452246071,43.59618389395476,-2.5509792339230595,36.130408930910676,0.7035830998931891,36.22035262896728,39.90826826146102,False,False,True
0.8,0.13,0.17,6.260208450241278,42.98734588476304,0.8271522515133584,43.44078862148713,-2.582710022130744,35.21581910174059,0.7183999058085079,35.31039940392819,39.37559401270766,False,False,True
0.8,0.13,0.19,6.04821466013323,42.729882519552866,0.8292165192490643,43.1558079603411,-3.2823986854297464,35.25780637526934,0.7177280106749258,35.41026760031748,39.283037780329295,False,False,True
0.8,0.13,0.21,6.016492310737193,42.78052283007202,0.8288114793666168,43.20151980358415,-3.2722145577881077,34.503932646780406,0.7296699019892476,34.658747181710986,38.93013349264757,False,False,True
0.8,0.15,0.11,5.963885861079646,42.79174086654587,0.8287216884651644,43.205335561173435,-2.243687888535041,34.260523241402936,0.7334705580798524,34.33391309064362,38.769624325908524,False,False,True
0.8,0.15,0.13,5.947671806926294,42.81731425378767,0.8285169071057044,43.22843045763418,-2.508301353951366,34.91380333172803,0.7232092773417353,35.003788920184306,39.11610968890925,False,False,True
0.8,0.15,0.15,5.968883676607375,42.97206323283047,0.8272751296470828,43.38462620365941,-2.0272473636437605,34.912776796754876,0.72322555349345,34.97158440124534,39.17810530245237,False,False,True
0.8,0.15,0.17,5.956149617738152,43.04538181592409,0.826685223304981,43.45550153832735,-2.7734747756113323,34.91365841235287,0.7232115751295156,35.023644956877504,39.23957324760242,False,False,True
0.8,0.15,0.19,5.99070789762062,42.567477463575706,0.8305122584509251,42.986959868390784,-2.7333360160419224,35.07894638709802,0.7205846322975429,35.185275406133876,39.08611763726233,False,False,True
0.8,0.15,0.21,5.6513908804640565,42.81337019570972,0.8285484975097042,43.1847529389561,-3.1480503149182786,34.5166499299851,0.7294705914929279,34.65990973984781,38.92233133940196,False,False,True
0.8,0.17,0.11,6.031692186965502,43.1305328260475,0.8259988535010796,43.55024882244717,-2.8763796923138947,34.80870472515403,0.7248731771294677,34.927345802069134,39.23879731225816,False,False,True
0.8,0.17,0.13,6.111715163627228,43.26179962054365,0.8249381047172268,43.69137636478601,-2.4197041356093023,34.06238904466813,0.73654441052182,34.1482256571877,38.91980101098686,False,False,True
0.8,0.17,0.15,5.7427439055448435,42.685081799225664,0.8295744519880693,43.06965655506506,-2.7960102603495858,35.03728644777737,0.7212479084985646,35.148671596513914,39.10916407578949,False,False,True
0.8,0.17,0.17,5.93928439477547,42.84609020396297,0.8282863346281265,43.255780479470666,-3.2950937348076255,35.11884248654364,0.719948699714167,35.27308804621211,39.26443426284139,False,False,True
0.8,0.17,0.19,5.963809094343158,42.6816400144233,0.8296019343958929,43.09628073551812,-2.880212395577342,34.23670680027288,0.7338409888736571,34.357644214519254,38.72696247501869,False,False,True
0.8,0.17,0.21,5.841900771057032,42.96415560400472,0.8273386927339395,43.35950266532133,-3.6990624765990883,34.63748979800803,0.7275730746806487,34.83444793179439,39.09697529855786,False,False,True
0.8,0.19,0.11,5.62807557850802,42.68161234481768,0.8296021553267543,43.05107742055582,-3.025237993410807,35.1642430875967,0.7192241475979265,35.29413629542971,39.17260685799276,False,False,True
0.8,0.19,0.13,5.909174165838,42.928839935502786,0.8276224242926048,43.33363171406507,-2.4314814074007565,35.053917073945655,0.7209832235011975,35.13814457340618,39.23588814373562,False,False,True
0.8,0.19,0.15,5.827285890063652,42.847568323882584,0.8282744867434715,43.24200934408947,-2.8527602175117543,34.43076757217189,0.730815148344198,34.548748117226204,38.89537873065784,False,False,True
