======================================================================
BÚSQUEDA PARAMÉTRICA — τ × ρ_floor × ρ_hall
======================================================================
  τ:        0.68 a 0.82  (8 valores)
  ρ_floor:  0.09 a 0.21  (7 valores)
  ρ_hall:   0.11 a 0.21  (6 valores)
  Total:    336 combinaciones
  Estimado: ~8.4 horas
  CSV:      data/parametric/grid_results.csv
======================================================================

  [54/336] τ=0.70 ρf=0.11 ρh=0.21 ... OK (1s) GOF_jun= 32.9% GOF_nov= 25.6%  ETA: 3.7min
  [55/336] τ=0.70 ρf=0.13 ρh=0.11 ... OK (1s) GOF_jun= 33.2% GOF_nov= 26.0%  ETA: 3.7min
  [56/336] τ=0.70 ρf=0.13 ρh=0.13 ... OK (1s) GOF_jun= 32.8% GOF_nov= 26.4%  ETA: 3.7min
  [57/336] τ=0.70 ρf=0.13 ρh=0.15 ... OK (1s) GOF_jun= 33.1% GOF_nov= 25.5%  ETA: 3.6min
  [58/336] τ=0.70 ρf=0.13 ρh=0.17 ... OK (1s) GOF_jun= 32.8% GOF_nov= 25.3%  ETA: 3.6min
  [59/336] τ=0.70 ρf=0.13 ρh=0.19 ... OK (1s) GOF_jun= 33.0% GOF_nov= 25.5%  ETA: 3.6min
  [60/336] τ=0.70 ρf=0.13 ρh=0.21 ... OK (1s) GOF_jun= 32.8% GOF_nov= 25.2%  ETA: 3.6min
  [61/336] τ=0.70 ρf=0.15 ρh=0.11 ... OK (1s) GOF_jun= 33.0% GOF_nov= 26.1%  ETA: 3.6min
  [62/336] τ=0.70 ρf=0.15 ρh=0.13 ... OK (1s) GOF_jun= 33.0% GOF_nov= 26.3%  ETA: 3.6min
  [63/336] τ=0.70 ρf=0.15 ρh=0.15 ... OK (1s) GOF_jun= 32.9% GOF_nov= 25.6%  ETA: 3.6min
  [64/336] τ=0.70 ρf=0.15 ρh=0.17 ... OK (1s) GOF_jun= 32.6% GOF_nov= 25.5%  ETA: 3.6min
  [65/336] τ=0.70 ρf=0.15 ρh=0.19 ... OK (1s) GOF_jun= 32.8% GOF_nov= 25.5%  ETA: 3.6min
  [66/336] τ=0.70 ρf=0.15 ρh=0.21 ... OK (1s) GOF_jun= 32.7% GOF_nov= 25.7%  ETA: 3.6min
  [67/336] τ=0.70 ρf=0.17 ρh=0.11 ... OK (1s) GOF_jun= 32.8% GOF_nov= 25.7%  ETA: 3.5min
  [68/336] τ=0.70 ρf=0.17 ρh=0.13 ... OK (1s) GOF_jun= 32.8% GOF_nov= 25.6%  ETA: 3.5min
  [69/336] τ=0.70 ρf=0.17 ρh=0.15 ... OK (1s) GOF_jun= 32.7% GOF_nov= 25.6%  ETA: 3.5min
  [70/336] τ=0.70 ρf=0.17 ρh=0.17 ... OK (1s) GOF_jun= 32.9% GOF_nov= 25.5%  ETA: 3.5min
  [71/336] τ=0.70 ρf=0.17 ρh=0.19 ... OK (1s) GOF_jun= 32.8% GOF_nov= 25.5%  ETA: 3.5min
  [72/336] τ=0.70 ρf=0.17 ρh=0.21 ... OK (1s) GOF_jun= 32.9% GOF_nov= 25.5%  ETA: 3.5min
  [73/336] τ=0.70 ρf=0.19 ρh=0.11 ... OK (1s) GOF_jun= 32.5% GOF_nov= 25.7%  ETA: 3.5min
  [74/336] τ=0.70 ρf=0.19 ρh=0.13 ... OK (1s) GOF_jun= 32.6% GOF_nov= 25.5%  ETA: 3.5min
  [75/336] τ=0.70 ρf=0.19 ρh=0.15 ... OK (1s) GOF_jun= 32.9% GOF_nov= 25.6%  ETA: 3.5min
  [76/336] τ=0.70 ρf=0.19 ρh=0.17 ... OK (1s) GOF_jun= 32.8% GOF_nov= 25.2%  ETA: 3.4min
  [77/336] τ=0.70 ρf=0.19 ρh=0.19 ... OK (1s) GOF_jun= 32.8% GOF_nov= 25.5%  ETA: 3.4min
  [78/336] τ=0.70 ρf=0.19 ρh=0.21 ... OK (1s) GOF_jun= 32.6% GOF_nov= 25.7%  ETA: 3.4min
  [79/336] τ=0.70 ρf=0.21 ρh=0.11 ... OK (1s) GOF_jun= 32.5% GOF_nov= 25.9%  ETA: 3.4min
  [80/336] τ=0.70 ρf=0.21 ρh=0.13 ... OK (1s) GOF_jun= 32.7% GOF_nov= 25.6%  ETA: 3.4min
  [81/336] τ=0.70 ρf=0.21 ρh=0.15 ... OK (1s) GOF_jun= 32.5% GOF_nov= 25.5%  ETA: 3.4min
  [82/336] τ=0.70 ρf=0.21 ρh=0.17 ... OK (1s) GOF_jun= 32.5% GOF_nov= 25.6%  ETA: 3.4min
  [83/336] τ=0.70 ρf=0.21 ρh=0.19 ... OK (1s) GOF_jun= 32.8% GOF_nov= 25.7%  ETA: 3.4min
  [84/336] τ=0.70 ρf=0.21 ρh=0.21 ... OK (1s) GOF_jun= 32.8% GOF_nov= 25.1%  ETA: 3.3min
