tau,rho_floor,rho_hall,nmbe_jun,cvrmse_jun,nmae_jun,r2_jun,gof_jun,nmbe_nov,cvrmse_nov,nmae_nov,r2_nov,gof_nov,gof_combined,meets_ashrae_jun,meets_ashrae_nov,success
0.72,0.21,0.17,15.85346363118656,49.62132054574048,25.98844436687963,0.7696866572903311,30.442265843983304,7.056394336971539,34.9922528608662,22.72849317643911,0.7219640107121694,23.79867860008793,27.120472222035616,False,False,True
0.72,0.21,0.19,15.331539290185608,49.366617952468786,25.799692837188314,0.7720449521791687,30.011335316839386,6.231655163388186,35.88553968597384,22.78468012504358,0.7075873402182089,23.621498142072582,26.816416729455984,False,False,True
0.72,0.21,0.21,15.713401930923723,49.38548230595325,25.802454666186154,0.77187070300446,30.21055555668166,6.763885339757579,34.70359280757012,22.439860777461814,0.7265322704288997,23.437096590688373,26.823826073685016,False,False,True
0.74,0.09,0.11,14.032690058674161,47.540509957507105,24.805317217497826,0.7885974920764842,28.499476355601814,5.705894816156307,34.773733087231136,22.59991276469914,0.725425728703671,23.309081762803324,25.90427905920257,False,False,True
0.74,0.09,0.13,13.80203910999423,47.47021615875574,24.820741755945992,0.7892221929511359,28.400096917249616,5.453904579912944,34.06958971926593,21.814452965179083,0.7364330114955123,22.485894096895635,25.442995507072624,False,False,True
0.74,0.09,0.15,13.777589431683413,47.54150965624606,24.933198372185597,0.7885886010888685,28.486599509502586,4.91320032086561,35.71996286810626,22.818621027136636,0.7102795142828,23.341572418606166,25.914085964054376,False,False,True
0.74,0.09,0.17,13.726656738716207,47.71081444986325,24.929208783673108,0.7870801636640113,28.45850586033124,5.021907869601025,35.209120238849636,22.42321725052447,0.7185070293144037,22.97869079201378,25.71859832617251,False,False,True
0.74,0.09,0.19,13.808201557459816,47.40078241913484,24.786551330015683,0.7898383430059521,28.37321901171839,4.9757108883218155,34.508162074142795,22.099075387153956,0.7296036248144433,22.65230301340855,25.51276101256347,False,False,True
0.74,0.09,0.21,13.815197220928738,47.47395204857192,24.845692462877896,0.7891890153626484,28.428297666463685,4.8481257141968275,35.34930302543569,22.507150921149393,0.7162610758005201,23.023383016578002,25.725840341520843,False,False,True
0.74,0.11,0.11,13.989630796511731,47.44527901703506,24.774699851664984,0.7894435871588666,28.45163479596205,5.212015564411668,34.67170164613139,22.4380733974875,0.7270346504763112,23.035456236738742,25.743545516350395,False,False,True
0.74,0.11,0.13,13.702225233290132,47.60530574655316,24.963835159870733,0.7880208332554597,28.47707924336713,5.136268873224753,35.14318778108602,22.48529755541259,0.7195602874492304,23.0644719014657,25.770775572416415,False,False,True
0.74,0.11,0.15,13.755679428034002,47.63837760643,24.861105304803793,0.787726203052555,28.412906811929346,4.912747671835186,34.61153229519524,22.020902202935495,0.7279812378012896,22.562252181871635,25.48757949690049,False,False,True
0.74,0.11,0.17,13.790566619585142,47.48106114204379,24.832086810063455,0.7891258739075457,28.404440903347197,5.315973877050846,34.497696236659856,22.217074541376416,0.7297676147351206,22.84421107060962,25.62432598697841,False,False,True
0.74,0.11,0.19,13.795126752027434,47.504029347022964,24.803051509881477,0.7889218105822913,28.381277037975877,4.756711104854125,34.83335848546985,21.838941663585114,0.7244833141427468,22.350965829702222,25.366121433839048,False,False,True
0.74,0.11,0.21,13.73992754975322,47.228052719296784,24.66793810417109,0.791367221513404,28.236373339784333,4.858969251885557,34.699351791243735,22.123546814094624,0.7265991055975631,22.650847794866436,25.443610567325386,False,False,True
0.74,0.13,0.11,13.887537885951772,47.29893534840267,24.73003728507267,0.7907404949522505,28.362624220174517,5.21478434152063,35.02214563071643,22.602884575459065,0.7214887731848176,23.196645595001318,25.77963490758792,False,False,True
0.74,0.13,0.13,13.712045747519646,47.43270450923665,24.740528514770123,0.789555180660066,28.286285542153202,5.1579887580111565,34.46941145017768,22.020600505716526,0.7302105621025552,22.61662429851397,25.451454920333585,False,False,True
0.74,0.13,0.15,13.576789904341204,47.131693663620155,24.60064962500947,0.7922176969274013,28.09841963668241,4.8098012881750325,34.79414183104958,22.42209430719999,0.725103338216482,22.932171758311522,25.515295697496967,False,False,True
0.74,0.13,0.17,13.53661965876,47.360475367627274,24.565047154900775,0.7901956111632866,28.047845077802794,4.559731093344593,35.292834667105296,22.41223153104386,0.7171668630479398,22.871363532695863,25.45960430524933,False,False,True
0.74,0.13,0.19,13.455041784430769,47.382720468447026,24.808536442648137,0.7899984756483535,28.222360458455253,4.19794364795854,35.65361917841383,22.671284693725266,0.7113547268245621,23.056666726467142,25.6395135924612,False,False,True
0.74,0.13,0.21,13.485136665809058,47.584244883999105,24.782861171749694,0.7882083533846875,28.214165214547222,4.6309050597456904,35.225656312003565,22.663088376374272,0.7182425591207762,23.131382501435766,25.672773857991494,False,False,True
0.74,0.15,0.11,13.48106513381118,47.47332807671524,24.797241931470698,0.7891945568965367,28.22485295887205,5.1244758975527045,34.787239561445496,22.667891422066948,0.7252123923603182,23.23991296772032,25.732382963296182,False,False,True
0.74,0.15,0.13,13.605750010527142,47.541759521975344,24.947494514129374,0.7885863788370904,28.416437424164812,4.943012001903817,34.884325710878,22.55818428416545,0.7236764672112745,23.09339831747017,25.754917870817494,False,False,True
0.74,0.15,0.15,13.30974454969013,47.28859469527513,24.73525097030579,0.7908319829911261,28.088822341672135,4.371666809930326,34.42768296924052,21.953747248513036,0.7308633779508598,22.384782530742623,25.236802436207377,False,False,True
0.74,0.15,0.17,13.465306250097672,47.28691124822358,24.66667128570618,0.7908468752507116,28.10265369544309,4.2730183029649575,34.97059903009542,22.365820961593055,0.7223080115099473,22.77034546737288,25.436499581407986,False,False,True
0.74,0.15,0.19,13.581985746793238,47.24211954266509,24.716881737189595,0.79124292091923,28.202740640517746,4.295805189166236,35.188104494848695,22.439554085403245,0.7188429660633364,22.847046412501662,25.524893526509704,False,False,True
0.74,0.15,0.21,13.528523196357014,47.36166022683682,24.789190316136928,0.7901851133053168,28.24048328913701,4.361987551627853,35.15509116179174,22.571015618919603,0.719370279301798,22.98864244513079,25.6145628671339,False,False,True
0.74,0.17,0.11,13.540802237628908,47.060977758911946,24.533926026465014,0.7928407380025302,28.02261321701874,5.014300100751447,34.83140911741185,22.39553788649548,0.724514150583555,22.950017924303467,25.486315570661105,False,False,True
0.74,0.17,0.13,13.50926742961792,47.035503242154356,24.601306671472738,0.7930649515239285,28.06643184355262,5.044040732151895,34.87224213099165,22.34890723460949,0.7238678654464863,22.911045403664758,25.48873862360869,False,False,True
0.74,0.17,0.15,13.475205642822703,47.441113779516805,24.712775002575714,0.789480555177258,28.147866978588127,4.881131812413424,34.81937542470543,22.529654023529122,0.7247044695790725,23.0523482142292,25.600107596408662,False,False,True
0.74,0.17,0.17,13.332016165167158,47.49452634629137,24.818904335670094,0.7890062529162183,28.173048600593834,4.003288272529421,34.594425562682986,22.080823602121658,0.728250061625966,22.440790715591653,25.306919658092745,False,False,True
0.74,0.17,0.19,13.607342384456123,47.40411358898506,24.832832712292287,0.7898088030389085,28.31659137828051,4.149538089406826,34.36903003134945,22.03886722315797,0.7317796293830297,22.426108330145574,25.371349854213044,False,False,True
0.74,0.17,0.21,13.353218966493738,47.235602137793464,24.612240028445708,0.7913005161570394,28.001264542605092,4.588667049733155,34.694159985119114,22.181289696152977,0.7266809133648156,22.65094871915896,25.326106630882027,False,False,True
0.74,0.19,0.11,13.479346376304715,47.48885741922658,24.760436430681196,0.7890566181634107,28.191700746322553,5.07691198744601,34.42572189386662,22.224946712084986,0.7308940382871916,22.79744046342243,25.494570604872493,False,False,True
0.74,0.19,0.13,13.494103238047392,47.46775725667112,24.846332568240477,0.7892440284769826,28.274212001233362,4.783934924206678,34.967698276204395,22.703192933364686,0.7223540777902134,23.201745682784832,25.7379788420091,False,False,True
0.74,0.19,0.15,13.423209927441587,47.11107167956227,24.53147973858105,0.7923994831355907,27.963834910837587,4.800816284091597,34.34892460010342,22.103180390674535,0.7320933483847002,22.618541517443123,25.291188214140355,False,False,True
0.74,0.19,0.17,13.815203557110209,47.706348517744715,24.786100185936082,0.7871200221758936,28.37623321992634,4.793171145730353,34.790737062403174,22.178706664500275,0.7251571354186427,22.690736412514493,25.533484816220415,False,False,True
0.74,0.19,0.19,12.904455608057813,47.1347130911493,24.528068767519915,0.7921910734961841,27.715539540202364,3.7420768191755305,35.55274275149847,22.73600973633905,0.7129857708939523,23.041902648251835,25.3787210942271,False,False,True
0.74,0.19,0.21,13.098893421990915,47.09515815516085,24.599711435138044,0.7925397091082342,27.86981900861106,4.208418540757911,34.866635856834684,22.35020897969507,0.7239566436790565,22.74296876070134,25.306393884656202,False,False,True
0.74,0.21,0.11,13.36762332093904,47.36811011719857,24.61699420124537,0.7901279626414015,28.01231437697823,5.052523425242426,34.43472424516514,22.226729186857337,0.7307532770758283,22.793759744906485,25.40303706094236,False,False,True
0.74,0.21,0.13,13.439657873151347,47.53348280411159,24.79205728902885,0.7886599839622284,28.200540923355486,4.7096046604725466,34.445340997313544,22.2326530071637,0.7305872257163168,22.726003515684184,25.463272219519837,False,False,True
0.74,0.21,0.15,13.427932177860791,47.42814503183066,24.804870530269834,0.7895956368091291,28.206222090111222,4.209751411918696,35.080838700492656,22.32405437703906,0.7205544856849018,22.717513305358672,25.461867697734945,False,False,True
0.74,0.21,0.17,12.76765565029661,47.47325100837082,24.669289665219537,0.7891952413403693,27.77745278802681,3.8887698704188525,34.594799745106386,21.953023658145586,0.7282441829562805,22.294792639542024,25.036122713784415,False,False,True
0.74,0.21,0.19,13.08795029485401,47.1695755200195,24.703286136709867,0.7918835547837522,27.956158335378113,3.8725641054302637,34.72098658725198,22.333496972882873,0.7262580723364307,22.666756269665832,25.311457302521973,False,False,True
0.74,0.21,0.21,12.933137564378352,47.24166657174312,24.709365627769255,0.7912469241449173,27.889402951406456,3.315942507156754,34.99203809593065,22.11157579321216,0.7219674235932043,22.35882954829557,25.124116249851014,False,False,True
0.76,0.09,0.11,11.33818116573584,45.181000266905905,23.587314570373973,0.8090612186894683,26.170895299718413,2.4940344540529096,34.78454235524301,21.907027472176303,0.7252550016685817,22.04853873898881,24.10971701935361,False,False,True
0.76,0.09,0.13,11.274960149705358,45.56451335127706,23.79266602730863,0.8058059427244331,26.3289894045421,2.798525182998913,34.23373379927524,21.886855848178755,0.7338872115815649,22.06504480210352,24.19701710332281,False,False,True
0.76,0.09,0.15,11.400446145496234,45.8660250310224,23.845892762543286,0.8032273789301836,26.43098132796197,2.97171529143411,34.42242128929289,21.986257062596003,0.7309456374833744,22.186180189385823,24.308580758673898,False,False,True
0.76,0.09,0.17,11.381522472986848,45.472442377843755,23.75899952020111,0.8065899551115965,26.34443227712492,2.864989157745384,34.46632234708357,21.97344648048027,0.7302589162813978,22.159433952710284,24.251933114917602,False,False,True
0.76,0.09,0.19,11.205096438744048,46.03037824400952,23.986072295342243,0.8018146489042332,26.4742488157632,2.2059793697093815,34.76512402142905,22.178484478463098,0.7255616666745678,22.287923158989308,24.381085987376252,False,False,True
0.76,0.09,0.21,11.14130967478296,45.742195911231796,23.88129463001475,0.8042884383324642,26.352324650303316,1.9241310509919056,34.868367541306945,22.36863640305992,0.7239292230889869,22.451239939782585,24.40178229504295,False,False,True
0.76,0.11,0.11,11.174751518766238,45.785724103533184,23.6982625740011,0.8039157835597465,26.20081526465292,2.8074682277394647,34.33181363809661,21.952610791495612,0.7323601980047508,22.13140299241456,24.16610912853374,False,False,True
0.76,0.11,0.13,11.404834069642357,45.82701475349523,23.83329540276481,0.8035619573099497,26.421510363935017,2.617053600894593,34.28151488153476,21.86459478595058,0.7331438494594238,22.02066017865433,24.221085271294676,False,False,True
0.76,0.11,0.15,11.189662111139697,45.75696187131796,23.8144356220448,0.8041620633088232,26.312276263333654,2.4240360039576956,34.459697382576906,21.772962585601586,0.7303626031987653,21.90748388798882,24.109880075661238,False,False,True
0.76,0.11,0.17,11.001773393731874,45.37459718496861,23.660747069077438,0.8074213985998094,26.09348519600023,2.3562053245343466,35.057431226665734,22.15654186190118,0.7209272778726437,22.28147326389221,24.18747922994622,False,False,True
0.76,0.11,0.19,11.044213814633753,45.576503782954426,23.715348752978713,0.8057037238362472,26.16089496287839,1.6569961054754798,34.53585993436244,21.79832104769803,0.7291693851317298,21.86120848882961,24.011051725854003,False,False,True
0.76,0.11,0.21,11.214840561560408,45.80143896740903,23.77624055125755,0.803781157946853,26.288443536513995,1.9861019529773423,34.58424234152976,21.778418388940246,0.728410022798085,21.868793027767925,24.07861828214096,False,False,True
0.76,0.13,0.11,11.127957009795523,46.07559741876833,23.99205189160792,0.8014250722685763,26.447116689375886,2.940603715824468,35.009123449999386,22.36873755161375,0.7216958506888645,22.561196108949893,24.504156399162888,False,False,True
0.76,0.13,0.13,11.094693194785542,45.70847232682951,23.772472698347254,0.8045769099401759,26.23399846154006,2.8423549173146925,33.87740488213263,21.63309325785108,0.7393981608873454,21.819021641193377,24.02651005136672,False,False,True
0.76,0.13,0.15,11.128289043430861,45.88770741381248,23.786077472995533,0.8030412931402237,26.2605464258741,2.309630275449634,34.5305593194817,21.90547075244324,0.7292525137188534,22.02689358251453,24.143720004194314,False,False,True
0.76,0.13,0.17,11.202196847088604,45.55094085119079,23.789969449403735,0.8059216163533933,26.29547224532172,2.204077264301104,34.51088408450651,21.725191930981495,0.7295609652973847,21.836710398432096,24.066091321876907,False,False,True
0.76,0.13,0.19,11.17409409155328,45.69720044817308,23.76416753627125,0.8046732821722014,26.260160651809695,2.1675752777593615,34.1009794376218,21.447979558937025,0.7359471174845442,21.557231031496926,23.908695841653312,False,False,True
0.76,0.13,0.21,11.072677510032257,45.60627547702518,23.818017374269036,0.8054498027097365,26.26598825253213,1.8032513799623144,35.11694280629772,22.27643832834874,0.7199789964720554,22.34930469021488,24.307646471373502,False,False,True
0.76,0.15,0.11,11.115117854060683,45.52784222168878,23.69945409898667,0.8061183985913124,26.17651561036409,2.640433624976364,34.95814238693573,22.1208980724039,0.7225058058876033,22.277926771977423,24.227221191170756,False,False,True
0.76,0.15,0.13,11.105779834714474,45.6783345303871,23.83680731409864,0.8048345286858136,26.29699086714328,2.760105756005124,34.377668557106325,22.151563084395093,0.7316447800860802,22.32285669143329,24.309923779288283,False,False,True
0.76,0.15,0.15,11.088508858281958,45.71261407918705,23.815702200845415,0.8045414928424994,26.270567181154476,2.4558657668087616,34.13714787639416,21.793843412278445,0.7353866969118852,21.93177802512819,24.101172603141332,False,False,True
0.76,0.15,0.17,11.021437162263258,45.369299296490645,23.48829469335848,0.8074663665093682,25.9455596340447,2.5754463840295,34.16764551974731,21.767541237590653,0.7349136821760476,21.919369872494514,23.932464753269606,False,False,True
0.76,0.15,0.19,11.047269331883216,45.42808464651292,23.75083891368294,0.8069671086533738,26.194360247864104,1.9054291823967198,34.23597485540599,21.7439803251012,0.7338523691527621,21.827307226213616,24.01083373703886,False,False,True
0.76,0.15,0.21,11.14218913876118,45.76514689236934,23.81003789427219,0.8040919939276435,26.28813959432286,1.949852108737287,33.93317351704127,21.403770911644756,0.7385394545462582,21.4924017383846,23.89027066635373,False,False,True
0.76,0.17,0.11,11.100290645871596,45.59627179802381,23.59456359156688,0.8055351420299416,26.07527341178454,2.6135097787030066,34.21572924207109,21.73009399189752,0.7341670515207346,21.886695005415433,23.980984208599985,False,False,True
0.76,0.17,0.13,10.96225902885059,45.54634212646997,23.732863258185702,0.8059608018451034,26.14230138008812,2.3299488258167105,33.97054696981385,21.855115686225627,0.7379632004844263,21.978961376489792,24.060631378288956,False,False,True
0.76,0.17,0.15,10.870494433240415,45.59064416628559,23.815406920861072,0.8055831419662464,26.17902320617231,2.3458980995523446,34.932722951302715,22.136596300175068,0.7229092129794443,22.26055106349364,24.219787134832977,False,False,True
0.76,0.17,0.17,10.623548794674871,45.41406165791279,23.527145394328628,0.8070862631484774,25.81446027711439,1.958026371499959,34.67586780769652,21.738931098066068,0.7269690473464958,21.826932733619564,23.820696505366975,False,False,True
0.76,0.17,0.19,11.22417824899417,45.698613024378865,23.771462085541746,0.8046612062403837,26.288107331064033,2.507168315145892,33.890818436193015,21.740937224275715,0.7391917525807128,21.88502328877831,24.08656530992117,False,False,True
0.76,0.17,0.21,10.728528071942845,45.598864670656916,23.914176147002593,0.8055130245661674,26.210477587795562,1.2667650684204395,35.056167746059245,21.992479260024737,0.7209473932436741,22.02893183386767,24.119704710831616,False,False,True
0.76,0.19,0.11,11.006327158338912,45.708475504006266,23.867398619830265,0.804576882772621,26.282921344368557,2.5560315765724795,34.65515177363063,22.09747331224722,0.7272951778422212,22.244811174876574,24.263866259622567,False,False,True
0.76,0.19,0.13,11.006887901355404,45.81794457917662,23.747084253161905,0.8036397084346117,26.173948723869962,2.508732762818635,34.35514217750409,22.10432833487353,0.731996350815152,22.246237237140406,24.210092980505184,False,False,True
0.76,0.19,0.15,10.863030806684353,45.87894132654645,23.89491440312628,0.8031165373567836,26.24828323223645,2.125950885509603,34.82468542910548,22.156415296839054,0.7246204972547634,22.258176160090088,24.253229696163267,False,False,True
0.76,0.19,0.17,10.907759068426854,45.731879108296994,23.88839107458309,0.8043767108727431,26.2608917599359,2.0724930238711075,34.471905589150985,21.87007394187121,0.7301715178213841,21.96805320361612,24.114472481776012,False,False,True
0.76,0.19,0.19,10.761693368646165,45.39733966305175,23.891756804259416,0.8072283032343351,26.20362737016841,2.228709039292851,34.38994106966077,21.841123349454175,0.7314531451789315,21.954539693373167,24.079083531770788,False,False,True
0.76,0.19,0.21,10.637400093449182,45.42126852885496,23.7740348112668,0.807025030364219,26.045326105761056,1.5390170599247224,34.826097273197554,21.899189401862074,0.7245981682200364,21.953201815893905,23.99926396082748,False,False,True
0.76,0.21,0.11,10.865536962710621,45.506322124603884,23.687630724666704,0.8063016431550115,26.060770188852914,2.354010465097993,35.228884073932456,22.365248608453236,0.7181909213258967,22.488790776467066,24.27478048265999,False,False,True
0.76,0.21,0.13,10.882860889578895,45.508831289521915,23.688608587571636,0.8062802819683325,26.06888639656667,2.4379332059223997,34.337615678007566,21.75249842517047,0.7322697286782607,21.8886889980552,23.978787697310935,False,False,True
0.76,0.21,0.15,11.129138174952551,45.75395399775958,23.78399210960005,0.8041878096156744,26.259017445188302,2.8086064572761167,33.78748633867642,21.65251967502082,0.7407797212301171,21.833915785058274,24.046466615123286,False,False,True
0.76,0.21,0.17,10.562093967976944,45.51624220944212,23.68765854833542,0.8062171839642457,25.9357474635088,1.8219206691770402,35.03050445201995,21.932127149178026,0.7213558114058163,22.007671303717856,23.97170938361333,False,False,True
0.76,0.21,0.19,10.689439176311602,45.408191063426244,23.43867092470844,0.8071361351519623,25.761121959667012,1.5677921410617963,34.3105483520886,21.730132267732706,0.7326916500128036,21.786615629113516,23.773868794390264,False,False,True
0.76,0.21,0.21,10.790880739896693,45.65608315803566,23.64223052019417,0.8050246250141198,25.988423790462438,1.6290227346392163,35.044898673812675,21.76396707198589,0.7211267715813637,21.824847714943107,23.906635752702773,False,False,True
0.78,0.09,0.11,8.953735073164719,44.34159261055205,23.121934384291738,0.8160901296459954,24.795024126463613,1.1869456025684302,33.592688099647845,21.46489239180497,0.7437601199256316,21.497684648706322,23.146354387584967,False,False,True
0.78,0.09,0.13,8.51040938117339,43.963051273876765,22.85991743085513,0.8192167800007195,24.39268113145167,0.03002182963403204,33.992013646844306,21.53162873338684,0.7376319231196673,21.53164966329018,22.962165397370924,False,False,True
0.78,0.09,0.15,8.752667198679209,43.96201781347335,22.887030522957996,0.8192252794154815,24.503578294805145,0.4810870153894452,34.33291590022646,21.859941608166107,0.7323430119651728,21.865234776439245,23.184406535622195,False,False,True
0.78,0.09,0.17,8.689698650449417,44.310838824277575,23.03782373944174,0.8163451481573926,24.62218888086938,-0.2028733833921676,34.128077155506716,21.474379252702224,0.7355273011906137,21.47533752700005,23.048763203934715,False,False,True
0.78,0.09,0.19,8.592886838620588,44.240797927774835,23.13940969850701,0.8169252854079185,24.683394932964536,-0.022053888403631025,34.208532611501894,21.869176284599206,0.7342788656117017,21.8691874046767,23.27629116882062,False,False,True
0.78,0.09,0.21,9.10149240135743,44.30647053024076,23.10242072339042,0.8163813568535452,24.830606259463462,-0.03776512923081482,34.2684637328015,21.348521722471897,0.7333469977956126,21.348555125343736,23.0895806924036,False,False,True
0.78,0.11,0.11,8.959647720790691,44.12946461184267,23.032222133571555,0.8178455522039061,24.713529567644787,0.6657634393143045,34.413557278631444,21.600808250660524,0.7310841863468394,21.611065638670652,23.162297603157718,False,False,True
0.78,0.11,0.13,8.957294055471596,44.18613878394367,23.060534533871202,0.8173773805790164,24.73906566109668,0.28603098957483253,34.21239206797973,21.584710193372082,0.7342189041385528,21.58660528797564,23.16283547453616,False,False,True
0.78,0.11,0.15,8.724269205666047,44.52654809531719,23.116259165305493,0.8145526981573591,24.70777834955023,0.05263765580430092,34.39137594756353,21.788061220904346,0.731430735138402,21.788124804321377,23.247951576935804,False,False,True
0.78,0.11,0.17,8.884624280717691,44.30855394744831,23.121685930189784,0.8163640878979919,24.769919435958094,0.4498427656811546,33.62810601379483,21.392015575075497,0.743219510234537,21.39674481967078,23.083332127814437,False,False,True
0.78,0.11,0.19,8.880886425638298,44.20969238985238,23.034701874069917,0.8171826331866647,24.687398286015615,-0.4646599913728105,35.14716189236516,21.78034545814719,0.7194968577087436,21.78530140217976,23.23634984409769,False,False,True
0.78,0.11,0.21,8.460342715608878,44.65052483830685,23.268454178283903,0.8135185663426427,24.7588036607679,-0.03216029479026824,34.314588174984586,21.840469073168062,0.7326286989952051,21.84049275132252,23.299648206045212,False,False,True
0.78,0.13,0.11,8.835089810081687,44.353549694589425,23.096075511546715,0.8159909305808035,24.72827361518141,-0.25840590605071295,35.18891280974296,21.97934418560215,0.718830048855565,21.9808631414111,23.354568378296257,False,False,True
0.78,0.13,0.13,8.735855068142076,44.14184026590562,22.96471856881379,0.817743371198691,24.570174250835187,0.01982282237110636,34.5150699889991,21.791691319375833,0.7294953569738805,21.791700335293864,23.180937293064524,False,False,True
0.78,0.13,0.15,8.535599692716001,44.20918559235625,23.07622645809228,0.8171868246138241,24.60424129412349,0.08327427662895953,33.841203387903626,21.440752860810232,0.739954823082307,21.440914575723916,23.022577934923703,False,False,True
0.78,0.13,0.17,8.601576623010262,44.23042872941503,22.985534098857883,0.8170110937862517,24.542247211925705,0.2994577941444094,34.526663319780404,21.91375599914466,0.7293136058435905,21.91580199218186,23.229024602053784,False,False,True
0.78,0.13,0.19,8.6174594864231,44.32356464086191,22.963289134051095,0.8162396437873325,24.526990354590442,-0.7577740884004944,34.96704682179283,21.48170864515165,0.7223644228792493,21.495069850647944,23.011030102619195,False,False,True
0.78,0.13,0.21,8.841231598484553,44.301545085839955,23.144228966843915,0.8164221794754676,24.77544572046563,0.2085642523283757,34.63837765355776,21.91043615596902,0.7275591083765702,21.911428789381667,23.34343725492365,False,False,True
0.78,0.15,0.11,8.83442025947269,44.539024323092086,23.165570150337704,0.8144487598544324,24.792955082264776,0.26431087600334363,34.59002904214336,21.910659384425195,0.728319129300719,21.91225353311415,23.35260430768946,False,False,True
0.78,0.15,0.13,8.63357950987077,44.4604821406229,23.06672926818786,0.815102602173678,24.629508608275863,0.15650990828862046,34.44571007752597,21.845879238742775,0.7305814521949172,21.846439871638697,23.237974239957282,False,False,True
0.78,0.15,0.15,8.229502515335623,43.63317673412985,22.929171407799316,0.8219195971496271,24.361272813589956,-0.21734978984134873,33.92759903340632,21.43756652266168,0.7386253520714435,21.43866832022663,22.899970566908294,False,False,True
0.78,0.15,0.17,8.640228240724394,44.47326115839958,23.07548112834459,0.8149962989316141,24.640035985290254,-0.5993556263326711,34.87263922545778,21.747070801733862,0.723861576710222,21.75532844207235,23.197682213681304,False,False,True
0.78,0.15,0.19,8.385150311299508,44.19411979594839,23.01608300300056,0.8173114031033684,24.49593481670168,-0.4114989406283514,33.93745775624762,21.174830006015362,0.7384734288777686,21.178828040328078,22.83738142851488,False,False,True
0.78,0.15,0.21,8.434046784714388,44.00279415364917,22.99679124049229,0.8188897738834321,24.494602518218866,-0.7719609476560229,34.92323712065774,21.718215251999148,0.7230596781700532,21.731930366096666,23.113266442157766,False,False,True
0.78,0.17,0.11,8.537830045778232,44.14187159161519,22.902873873414997,0.8177431125180283,24.442507513595018,0.41169246895984696,33.80757553410129,21.55704348667447,0.7404713777849272,21.560974341976582,23.0017409277858,False,False,True
0.78,0.17,0.13,8.675103646218304,44.408586736143555,23.04329296741376,0.815533984148499,24.622160223154477,0.21291816362237267,33.71670480639067,21.145791138953058,0.7418646666854308,21.14686305428363,22.884511638719054,False,False,True
0.78,0.17,0.15,8.216273159891866,44.02823065585025,22.918123156664986,0.8186803261756989,24.346406586229996,-1.0151074279295635,34.53193275514257,21.694976826555962,0.7292309755998517,21.7187122683422,23.032559427286095,False,False,True
0.78,0.17,0.17,8.535803508663657,44.259323420394416,22.986304376302684,0.81677193105965,24.519994502824563,0.24088578385961096,34.27743611750306,21.312721000987803,0.733207345983515,21.31408225626457,22.917038379544564,False,False,True
0.78,0.17,0.19,8.32507851131172,44.071682653550354,23.129102764326028,0.8183222563770203,24.58174784066947,-0.601090457289239,34.4940850456971,21.62979407745015,0.7298241871893889,21.6381445963082,23.109946218488837,False,False,True
0.78,0.17,0.21,8.199402936537037,43.92722269806632,23.061958323409122,0.8195113257954634,24.476195174625314,-1.7941135482331911,34.17434215132331,21.445089447285827,0.7348097616780692,21.52000708238833,22.99810112850682,False,False,True
0.78,0.19,0.11,8.449182710367738,44.1492912153218,22.886357316790118,0.8176818377635312,24.3961890406057,0.07669446267887405,33.94474814281375,21.572288132302138,0.7383610554287041,21.572424465128375,22.984306752867038,False,False,True
0.78,0.19,0.13,8.670082287516706,44.32540481431702,23.00666114817758,0.8162243851793293,24.586109575517934,0.00685613817967267,34.303454003864005,21.574558653588618,0.7328021805961573,21.57455974298818,23.080334659253054,False,False,True
0.78,0.19,0.15,8.198292399092827,43.902406897813925,22.89800158048206,0.8197151950801406,24.32139952060288,-0.7379309163647029,34.68691303955129,21.871296742311976,0.7267950836849048,21.8837419841213,23.10257075236209,False,False,True
0.78,0.19,0.17,8.53544951273444,44.07805004818827,23.075781899806792,0.8182697556605476,24.60377224475729,-0.5161479525009304,34.41636063577818,21.395034816691176,0.731040372348345,21.401259858155512,23.002516051456404,False,False,True
0.78,0.19,0.19,8.342420544139616,43.88286861914113,22.815784172366996,0.8198756268738918,24.293126351610553,-0.39011052948497893,34.14958890382372,21.471096878510025,0.7351937891002893,21.47464056489836,22.883883458254456,False,False,True
0.78,0.19,0.21,7.982715686475249,43.81818669361902,22.69322986425558,0.820406230510769,24.056317910333647,-0.9687548764095468,34.172225572536505,21.607104336063713,0.7348426096345012,21.628810503587815,22.84256420696073,False,False,True
0.78,0.21,0.11,8.092294557590915,44.393811673372525,22.9645891672749,0.815656710124135,24.34866704418407,-0.6027761741693476,33.708467283141424,21.145570012855472,0.7419907843511878,21.154159644966253,22.751413344575163,False,False,True
0.78,0.21,0.13,8.345880665374663,44.672542013946256,23.365347589024164,0.8133346129948642,24.81115055850075,-0.3074299450655906,34.92304638342968,22.160175376097815,0.7230627032438682,22.162307774023333,23.48672916626204,False,False,True
0.78,0.21,0.15,8.173774860513568,44.02719949755616,22.857008872137268,0.8186888192308734,24.274543251137093,-0.6074028265613033,35.20164133154034,21.763469229084308,0.7186266026651972,21.771943667918446,23.02324345952777,False,False,True
0.78,0.21,0.17,8.477391819875765,44.6204352305063,23.168266244392036,0.8137698181506341,24.670523562314845,-0.9096677119691046,34.81582402211308,21.78219864344897,0.724760624256689,21.801185130374662,23.23585434634475,False,False,True
