transmittance,reflectance,mbe_jun_pct,mbe_nov_pct,cvrmse_jun_pct,cvrmse_nov_pct,combined_error,success
0.65,0.1,-17.624688469871682,-5.568993017018802,50.883091974933045,54.702728957438474,32.1948756048155,True
0.65,0.12000000000000001,-17.320491762566153,-4.732085311055066,51.074597222929036,54.34971658439634,31.86922272023665,True
0.65,0.14,-17.431052700208138,-4.953714292383223,51.32508886171975,54.77300596012756,32.12071545360967,True
0.65,0.16000000000000003,-16.973423660969328,-4.5592685630366,50.78146756605367,54.97024227655917,31.82110051665469,True
0.65,0.18000000000000002,-17.049164026500613,-4.3847456830254306,50.675350010896,56.225432202451266,32.083672980718326,True
0.65,0.2,-16.6392908639028,-4.102249269627551,50.43512775132742,55.35029842413291,31.631741577247674,True
0.65,0.22000000000000003,-16.413697776154052,-3.3058042768099756,50.79394299348876,56.014246318433344,31.63192284122153,True
0.65,0.24000000000000002,-16.47577970574795,-3.855143899134226,50.524960883758794,53.46462555740165,31.080127511510653,True
0.67,0.1,-14.753237270515553,-2.228268770881408,49.084320351068776,56.193135421026554,30.564740453373073,True
0.67,0.12000000000000001,-14.709189484456585,-2.2287393444998287,48.57905342863772,56.15628604066068,30.418317074563703,True
0.67,0.14,-14.541364292920493,-1.8020363946120723,48.830386839187,55.05747419055118,30.057815429317685,True
0.67,0.16000000000000003,-14.205508585372147,-1.8182036474069683,48.796963402804536,55.04998044423106,29.96766401995368,True
0.67,0.18000000000000002,-14.537818083364247,-1.9554681152147317,48.82393751794647,55.53847782593151,30.21392538561424,True
0.67,0.2,-14.166283250211118,-1.4697334032747882,48.432793014043234,57.83360756820991,30.475604308934763,True
0.67,0.22000000000000003,-14.112363187860057,-1.7014644150226805,48.348214583330815,53.58018724366673,29.43555735747007,True
0.67,0.24000000000000002,-13.92477460703013,-1.35826591221968,48.75564416669062,56.04610245635287,30.021196785573327,True
0.6900000000000001,0.1,-12.443049106726834,-0.31026149270855774,46.68049835047781,53.87787306333453,28.327920503311933,True
0.6900000000000001,0.12000000000000001,-12.015209605694523,0.14630535298737718,46.91769931007802,52.27196936130907,27.837795907517247,True
0.6900000000000001,0.14,-11.859882987025355,0.6194415973314273,46.54643587120273,55.516464444585964,28.635556225036368,True
0.6900000000000001,0.16000000000000003,-11.785198539896346,0.5629438274593173,46.637029774040904,53.89578698557807,28.220239781743658,True
0.6900000000000001,0.18000000000000002,-11.482829248464846,0.8577342503271508,46.40401159447274,54.76779876905265,28.378093465579347,True
0.6900000000000001,0.2,-11.70948470655973,0.27249777552481935,46.92334711676632,54.17613987847842,28.270367369332323,True
0.6900000000000001,0.22000000000000003,-11.154109439655098,1.135813685403314,46.540354038038544,53.595942962714204,28.10655503145279,True
0.6900000000000001,0.24000000000000002,-11.486800793420874,1.5335179255499896,46.46622377212243,56.69957483722084,29.046529332078535,True
0.7100000000000001,0.1,-9.599580175974733,2.5321450726130545,45.00580767441063,53.19060410990681,27.582034258226308,True
0.7100000000000001,0.12000000000000001,-9.483249235280956,2.395265790042452,45.11693092014508,55.34577852742712,28.085306118223905,True
0.7100000000000001,0.14,-9.40440005206413,2.9422471384357003,45.2387183188274,55.7860239481646,28.342847364372957,True
0.7100000000000001,0.16000000000000003,-9.125412894561599,3.4022361356115978,45.02520212920367,55.310899046927574,28.21593755157611,True
0.7100000000000001,0.18000000000000002,-9.032045985736918,3.352325253263221,45.03766490091758,54.44092079649548,27.9657392341033,True
0.7100000000000001,0.2,-8.910973596156861,3.2629199706345706,44.701791990633225,52.52664057645102,27.35058153346892,True
0.7100000000000001,0.22000000000000003,-8.821755106350897,3.4349778696102264,44.97217388106174,54.13715252410094,27.84151484528095,True
0.7100000000000001,0.24000000000000002,-8.29342468962659,4.351316936466106,45.024436797221064,55.86425747824591,28.383358975389918,True
0.7300000000000001,0.1,-6.980696983217928,4.7818478829067566,43.72420347012088,53.696393165353804,27.29578537539984,True
0.7300000000000001,0.12000000000000001,-6.82294692616878,5.134073813375379,43.62914276208198,55.1539447578015,27.68502706485691,True
0.7300000000000001,0.14,-6.725443646656753,5.7371459044361774,43.53238696184212,57.14075347368701,28.283932496655517,True
0.7300000000000001,0.16000000000000003,-6.46587301727985,5.578398797114849,43.356831878975434,55.02169127490455,27.605698742068668,True
0.7300000000000001,0.18000000000000002,-6.578259353998172,5.343301375835723,43.62202574838892,53.860620134960776,27.351051653295897,True
0.7300000000000001,0.2,-5.801230851636331,6.3613498874674725,43.15596329968915,55.79912845561019,27.779418123600784,True
0.7300000000000001,0.22000000000000003,-6.129087116508179,6.36116349849664,43.338771387300156,55.40156234323539,27.80764608638509,True
0.7300000000000001,0.24000000000000002,-5.969850504101749,6.522836133038648,43.19256867745044,54.65164894965415,27.584226066061248,True
0.7500000000000001,0.1,-4.239561503683848,8.206369474391055,42.39312368689196,53.36547760203191,27.051133066749692,True
0.7500000000000001,0.12000000000000001,-4.0699418930737625,7.755048063808796,42.18957235194899,55.23355711651921,27.312029856337688,True
0.7500000000000001,0.14,-4.046726816015089,8.038377403898542,42.15080828105544,55.1203521532913,27.339066163565093,True
0.7500000000000001,0.16000000000000003,-3.6695889905563943,8.43156893476431,42.22759883738363,55.447721268217514,27.444119507730463,True
